Department,Category,MatrixLookupCode,Description,ExtendedDescription,ItemLookupCode,Dimension1,Dimension1code,Dimension2,Dimension2Code,Dimension3,Dimension3Code,SubDescription1,SubDescription2,SubDescription3,BarCode,Quantity,Price,PriceA,PriceB,PriceC,Cost,SupplierCode,Supplier,SupplierCost,ParentItem,ItemType,LastCost,MinimumOrder,Notes,Picture Name,ReorderNumber,ReorderPoint,RestockLevel,ReplacementCost,SaleStartDate,SaleEndDate,SalePrice,SalesTax,UnitofMeasure,WebItem,Weight,Inactive,POSStyleCode,POSSKU,TanneryProduct-id,Styleid,ShopifyProduct-id_Curated,ShopifyProduct-id_Cncpts,Company_model_Number,Company_sku_Number,ALU,brandid
Outerwear,Jacket,41-10805,Beta AR JKT W Fea L ,Beta AR Jacket Womens Feather Frost L  ,806955574500,Feather Frost,,L  ,,FEMALE,,10805,Feather Frost,L  ,806955574500,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5A3CAE42-224A-4B13-8E53-5BA0F68F06CB,,57437,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Fea M ,Beta AR Jacket Womens Feather Frost M  ,806955574517,Feather Frost,,M  ,,FEMALE,,10805,Feather Frost,M  ,806955574517,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6FB443F2-6C2C-4FE0-B52F-F189CFBB37AC,,57437,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Fea S ,Beta AR Jacket Womens Feather Frost S  ,806955574524,Feather Frost,,S  ,,FEMALE,,10805,Feather Frost,S  ,806955574524,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D7AF10CC-659B-459C-9161-B948943EB3F5,,57437,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Fea XL ,Beta AR Jacket Womens Feather Frost XL  ,806955574531,Feather Frost,,XL  ,,FEMALE,,10805,Feather Frost,XL  ,806955574531,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,8FA56D44-E1F0-4995-AE21-E0FC2338ADAE,,57437,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Fea XS ,Beta AR Jacket Womens Feather Frost XS  ,806955574548,Feather Frost,,XS  ,,FEMALE,,10805,Feather Frost,XS  ,806955574548,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A428D129-8AB3-4A92-9466-51A5CD7B78C4,,57437,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Tig L ,Beta AR Jacket Womens Tiger Lily L  ,806955574555,Tiger Lily,,L  ,,FEMALE,,10805,Tiger Lily,L  ,806955574555,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9732A938-37A1-483E-A512-54FE5C782F9A,,57435,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Tig M ,Beta AR Jacket Womens Tiger Lily M  ,806955574562,Tiger Lily,,M  ,,FEMALE,,10805,Tiger Lily,M  ,806955574562,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,153C9EE2-22DA-4D59-9410-C33E13372C2D,,57435,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Tig S ,Beta AR Jacket Womens Tiger Lily S  ,806955574579,Tiger Lily,,S  ,,FEMALE,,10805,Tiger Lily,S  ,806955574579,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,668C192F-4B8F-4B66-9E73-4180C5FE45CD,,57435,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Tig XL ,Beta AR Jacket Womens Tiger Lily XL  ,806955574586,Tiger Lily,,XL  ,,FEMALE,,10805,Tiger Lily,XL  ,806955574586,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E7115841-36B2-48BE-9182-610D390802B0,,57435,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Tig XS ,Beta AR Jacket Womens Tiger Lily XS  ,806955574593,Tiger Lily,,XS  ,,FEMALE,,10805,Tiger Lily,XS  ,806955574593,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,7C9C1B6D-75F6-470A-959A-2D479DA64C70,,57435,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Ver L ,Beta AR Jacket Womens Verbena L  ,806955574609,Verbena,,L  ,,FEMALE,,10805,Verbena,L  ,806955574609,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,81D55EBC-7273-4353-84FF-C73C0DC78152,,57438,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Ver M ,Beta AR Jacket Womens Verbena M  ,806955574616,Verbena,,M  ,,FEMALE,,10805,Verbena,M  ,806955574616,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,3F0C3D8F-9405-46C5-AEE8-41EB6E3DBC64,,57438,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Ver S ,Beta AR Jacket Womens Verbena S  ,806955574623,Verbena,,S  ,,FEMALE,,10805,Verbena,S  ,806955574623,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A6F00080-4708-4BAB-971F-B03A012C5361,,57438,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Ver XL ,Beta AR Jacket Womens Verbena XL  ,806955574630,Verbena,,XL  ,,FEMALE,,10805,Verbena,XL  ,806955574630,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,72588CCC-E01E-4E35-BFC1-A926AE2AC10C,,57438,,,10805,,,
Outerwear,Jacket,41-10805,Beta AR JKT W Ver XS ,Beta AR Jacket Womens Verbena XS  ,806955574647,Verbena,,XS  ,,FEMALE,,10805,Verbena,XS  ,806955574647,,475,,,,237.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9F5AB8BB-13CF-4635-BC43-3EE4223741D9,,57438,,,10805,,,
Outerwear,Jacket,,Alpha LT Jacket Mens,,41-6290,color,,size,,genre,,,,,UPCA,,499,,,,249.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,67CA22FB-3A38-4F66-B8B5-D3DDF6A5DBB2,,23667,,,,6290,,,41
Outerwear,Jacket,41-6290,Alpha LT JKT M Bla L ,Alpha LT Jacket Mens Black II L  ,806955576405,Black II,,L  ,,MALE,,6290,Black II,L  ,806955576405,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E04758B7-9D80-4CFB-92F1-4153A97116B9,,57367,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Bla M ,Alpha LT Jacket Mens Black II M  ,806955576412,Black II,,M  ,,MALE,,6290,Black II,M  ,806955576412,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,030AD4CE-E704-472B-8AE4-3BA834324D44,,57367,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Bla S ,Alpha LT Jacket Mens Black II S  ,806955576429,Black II,,S  ,,MALE,,6290,Black II,S  ,806955576429,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A6820AE1-6DE9-4D4A-A3AF-FE2AD10A98A3,,57367,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Bla XL ,Alpha LT Jacket Mens Black II XL  ,806955576436,Black II,,XL  ,,MALE,,6290,Black II,XL  ,806955576436,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9539B48F-1037-49A8-9F3B-EF7486124EB2,,57367,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Bla XXL ,Alpha LT Jacket Mens Black II XXL  ,806955576443,Black II,,XXL  ,,MALE,,6290,Black II,XXL  ,806955576443,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,09EB23DC-CFDC-40F6-9464-5C057AFFF0D8,,57367,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Roa L ,Alpha LT Jacket Mens Road Rash Red L  ,806955506648,Road Rash Red,,L  ,,MALE,,6290,Road Rash Red,L  ,806955506648,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F5F1BC3C-E4B2-47D5-A846-480EB8D02A09,,53208,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Roa M ,Alpha LT Jacket Mens Road Rash Red M  ,806955506655,Road Rash Red,,M  ,,MALE,,6290,Road Rash Red,M  ,806955506655,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,DBF9C19F-47CC-4609-A308-FBBBE1F9372C,,53208,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Roa S ,Alpha LT Jacket Mens Road Rash Red S  ,806955506662,Road Rash Red,,S  ,,MALE,,6290,Road Rash Red,S  ,806955506662,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,423A9944-182B-4CD6-936F-ED27B30792D5,,53208,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Roa XL ,Alpha LT Jacket Mens Road Rash Red XL  ,806955506679,Road Rash Red,,XL  ,,MALE,,6290,Road Rash Red,XL  ,806955506679,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,61085538-A457-4EBA-9F54-96D2C00FAAFD,,53208,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Roa XXL ,Alpha LT Jacket Mens Road Rash Red XXL  ,806955506686,Road Rash Red,,XXL  ,,MALE,,6290,Road Rash Red,XXL  ,806955506686,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F3DE2CCB-4416-4E3C-8F59-EA6EF2E4E363,,53208,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Squ L ,Alpha LT Jacket Mens Squid Ink L  ,806955506693,Squid Ink,,L  ,,MALE,,6290,Squid Ink,L  ,806955506693,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,978ABF87-5E2C-4AF1-A83D-3BB009FF181F,,53209,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Squ M ,Alpha LT Jacket Mens Squid Ink M  ,806955506709,Squid Ink,,M  ,,MALE,,6290,Squid Ink,M  ,806955506709,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,090741B9-34C9-46A3-AEAE-72606E1731D9,,53209,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Squ S ,Alpha LT Jacket Mens Squid Ink S  ,806955506716,Squid Ink,,S  ,,MALE,,6290,Squid Ink,S  ,806955506716,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6155DC11-5F97-4DDA-8054-89110FB6AC62,,53209,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Squ XL ,Alpha LT Jacket Mens Squid Ink XL  ,806955506723,Squid Ink,,XL  ,,MALE,,6290,Squid Ink,XL  ,806955506723,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,1C564DB3-D47C-49D1-8ED0-B1D965EAD3D6,,53209,,,6290,,,
Outerwear,Jacket,41-6290,Alpha LT JKT M Squ XXL ,Alpha LT Jacket Mens Squid Ink XXL  ,806955506730,Squid Ink,,XXL  ,,MALE,,6290,Squid Ink,XXL  ,806955506730,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D80D0D64-1040-458B-A056-0B6835B1359F,,53209,,,6290,,,
Outerwear,Jacket,,Stingray Jacket Mens,,41-8135,color,,size,,genre,,,,,UPCA,,499,,,,249.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,896A6114-B54E-4426-8DFA-7D1C78564CD3,,24010,,,,8135,,,41
Outerwear,Jacket,,Stingray Jacket Womens,,41-8136,color,,size,,genre,,,,,UPCA,,499,,,,249.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,1E77E191-57C7-4D65-8F2E-A8492DE8B658,,24011,,,,8136,,,41
Outerwear,Jacket,41-8135,Stingray JKT M Blu L ,Stingray Jacket Mens Blue Moon L  ,806955564037,Blue Moon,,L  ,,MALE,,8135,Blue Moon,L  ,806955564037,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,71593B90-32D8-4A2C-8F11-16AE4CD859B3,,57876,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Blu M ,Stingray Jacket Mens Blue Moon M  ,806955564044,Blue Moon,,M  ,,MALE,,8135,Blue Moon,M  ,806955564044,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,14047279-C187-4D9E-A7E3-8D01C288AC7A,,57876,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Blu S ,Stingray Jacket Mens Blue Moon S  ,806955564051,Blue Moon,,S  ,,MALE,,8135,Blue Moon,S  ,806955564051,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,FA4B4DE1-5D11-4C3F-9D15-3DE2706297BA,,57876,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Blu XL ,Stingray Jacket Mens Blue Moon XL  ,806955564068,Blue Moon,,XL  ,,MALE,,8135,Blue Moon,XL  ,806955564068,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BEF425E0-BA3B-4044-ACDB-BFC1C027CACD,,57876,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Blu XS ,Stingray Jacket Mens Blue Moon XS  ,806955564075,Blue Moon,,XS  ,,MALE,,8135,Blue Moon,XS  ,806955564075,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,56E4B235-E131-4540-804A-F6244FDDBB20,,57876,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Blu XXL ,Stingray Jacket Mens Blue Moon XXL  ,806955564082,Blue Moon,,XXL  ,,MALE,,8135,Blue Moon,XXL  ,806955564082,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,52202E1F-8556-4C3B-8AE3-FC2287928523,,57876,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Gre L ,Stingray Jacket Mens Green Light L  ,806955564099,Green Light,,L  ,,MALE,,8135,Green Light,L  ,806955564099,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,CEF4CA40-473E-4965-A8E6-83CDF36CF50B,,57875,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Gre M ,Stingray Jacket Mens Green Light M  ,806955564105,Green Light,,M  ,,MALE,,8135,Green Light,M  ,806955564105,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,DD3AB97B-9631-4ED5-B606-D4645D23FAE9,,57875,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Gre S ,Stingray Jacket Mens Green Light S  ,806955564112,Green Light,,S  ,,MALE,,8135,Green Light,S  ,806955564112,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,C9ED1B5C-9151-4E0F-B42F-914DACBED6C2,,57875,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Gre XL ,Stingray Jacket Mens Green Light XL  ,806955564129,Green Light,,XL  ,,MALE,,8135,Green Light,XL  ,806955564129,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,7EACC0E4-0C26-4DCA-BBC4-0A4E2B1DA476,,57875,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Gre XS ,Stingray Jacket Mens Green Light XS  ,806955564136,Green Light,,XS  ,,MALE,,8135,Green Light,XS  ,806955564136,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,40AEA944-205B-40F8-9F0C-B233A0830C04,,57875,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Gre XXL ,Stingray Jacket Mens Green Light XXL  ,806955564143,Green Light,,XXL  ,,MALE,,8135,Green Light,XXL  ,806955564143,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,1A6258E2-EF08-4D03-8FBB-379E5B4BFC7F,,57875,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Nig L ,Stingray Jacket Mens Nightshade L  ,806955506020,Nightshade,,L  ,,MALE,,8135,Nightshade,L  ,806955506020,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B07A8299-FD07-497F-B441-90339920386F,,53404,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Nig M ,Stingray Jacket Mens Nightshade M  ,806955506037,Nightshade,,M  ,,MALE,,8135,Nightshade,M  ,806955506037,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,FE7F3681-A9A9-4FB0-B784-CAED6A798443,,53404,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Nig S ,Stingray Jacket Mens Nightshade S  ,806955506044,Nightshade,,S  ,,MALE,,8135,Nightshade,S  ,806955506044,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,EAF00A67-1FE6-4475-A206-A561B44DA052,,53404,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Nig XL ,Stingray Jacket Mens Nightshade XL  ,806955506051,Nightshade,,XL  ,,MALE,,8135,Nightshade,XL  ,806955506051,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,990C266A-6179-49E3-B70A-1CE94D2AF1CD,,53404,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Nig XS ,Stingray Jacket Mens Nightshade XS  ,806955506068,Nightshade,,XS  ,,MALE,,8135,Nightshade,XS  ,806955506068,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B1E8415B-8CEB-4274-BA5F-4D36CFF7E800,,53404,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Nig XXL ,Stingray Jacket Mens Nightshade XXL  ,806955506075,Nightshade,,XXL  ,,MALE,,8135,Nightshade,XXL  ,806955506075,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,1FC9A2C2-DF47-4C0C-B41C-4F88499292B3,,53404,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Sul L ,Stingray Jacket Mens Sulphur L  ,806955506082,Sulphur,,L  ,,MALE,,8135,Sulphur,L  ,806955506082,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F6F1A7C7-47E4-4AF4-B619-A4165549FA11,,53402,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Sul M ,Stingray Jacket Mens Sulphur M  ,806955506099,Sulphur,,M  ,,MALE,,8135,Sulphur,M  ,806955506099,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,2DD770E6-E32A-421F-8DC1-6BFA7C8BB9C2,,53402,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Sul S ,Stingray Jacket Mens Sulphur S  ,806955506105,Sulphur,,S  ,,MALE,,8135,Sulphur,S  ,806955506105,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,02C84368-6CE2-4589-80B4-3955A67B0D92,,53402,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Sul XL ,Stingray Jacket Mens Sulphur XL  ,806955506112,Sulphur,,XL  ,,MALE,,8135,Sulphur,XL  ,806955506112,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,15E92A8C-B66C-4C19-BDBB-C34C50CAB75B,,53402,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Sul XS ,Stingray Jacket Mens Sulphur XS  ,806955506129,Sulphur,,XS  ,,MALE,,8135,Sulphur,XS  ,806955506129,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A0A50969-FC10-44A5-B775-55F876CBD48B,,53402,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Sul XXL ,Stingray Jacket Mens Sulphur XXL  ,806955506136,Sulphur,,XXL  ,,MALE,,8135,Sulphur,XXL  ,806955506136,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E15175F6-14E8-44BD-B38E-D9B6E1FD26EE,,53402,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Tor L ,Stingray Jacket Mens Torch L  ,806955564150,Torch,,L  ,,MALE,,8135,Torch,L  ,806955564150,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5B44EFD5-EF1C-4104-94DB-0BC5C0F012AA,,57877,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Tor M ,Stingray Jacket Mens Torch M  ,806955564167,Torch,,M  ,,MALE,,8135,Torch,M  ,806955564167,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,CBBE0505-EA73-4BEF-BB20-3D45062634DB,,57877,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Tor S ,Stingray Jacket Mens Torch S  ,806955564174,Torch,,S  ,,MALE,,8135,Torch,S  ,806955564174,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,7E5D5ADE-BF57-48A8-AA4F-12FED27D02BA,,57877,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Tor XL ,Stingray Jacket Mens Torch XL  ,806955564181,Torch,,XL  ,,MALE,,8135,Torch,XL  ,806955564181,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B83EBC9D-5A2B-465E-A7D9-D8E885623B60,,57877,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Tor XS ,Stingray Jacket Mens Torch XS  ,806955564198,Torch,,XS  ,,MALE,,8135,Torch,XS  ,806955564198,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,83E5372C-EE06-440C-8209-0901894EA9C6,,57877,,,8135,,,
Outerwear,Jacket,41-8135,Stingray JKT M Tor XXL ,Stingray Jacket Mens Torch XXL  ,806955564204,Torch,,XXL  ,,MALE,,8135,Torch,XXL  ,806955564204,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,4374D18F-7B36-4385-A5E6-63147727C96E,,57877,,,8135,,,
Outerwear,Jacket,41-8136,Stingray JKT W Alp L ,Stingray Jacket Womens Alpine Pearl L  ,806955503999,Alpine Pearl,,L  ,,FEMALE,,8136,Alpine Pearl,L  ,806955503999,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6874D2CE-8796-4906-8570-D01C85A07E56,,53408,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Alp M ,Stingray Jacket Womens Alpine Pearl M  ,806955504002,Alpine Pearl,,M  ,,FEMALE,,8136,Alpine Pearl,M  ,806955504002,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D8BD1DBC-DEC5-4D19-97D4-135EA50F9D1E,,53408,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Alp S ,Stingray Jacket Womens Alpine Pearl S  ,806955504019,Alpine Pearl,,S  ,,FEMALE,,8136,Alpine Pearl,S  ,806955504019,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BA105708-E5D6-456E-92D5-7F61C553D974,,53408,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Alp XL ,Stingray Jacket Womens Alpine Pearl XL  ,806955504026,Alpine Pearl,,XL  ,,FEMALE,,8136,Alpine Pearl,XL  ,806955504026,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,179D68BE-A5AB-4F6D-BA3E-7016F80E5A29,,53408,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Alp XS ,Stingray Jacket Womens Alpine Pearl XS  ,806955504033,Alpine Pearl,,XS  ,,FEMALE,,8136,Alpine Pearl,XS  ,806955504033,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6E890491-5955-4E9D-88E8-47801C08B8EC,,53408,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Car L ,Stingray Jacket Womens Carbon Copy L  ,806955558241,Carbon Copy,,L  ,,FEMALE,,8136,Carbon Copy,L  ,806955558241,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9F395AE8-74B2-4F02-A066-4C16F930F4F8,,57879,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Car M ,Stingray Jacket Womens Carbon Copy M  ,806955558258,Carbon Copy,,M  ,,FEMALE,,8136,Carbon Copy,M  ,806955558258,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,7EAF2A69-8586-471D-A461-3564011B0B6D,,57879,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Car S ,Stingray Jacket Womens Carbon Copy S  ,806955558265,Carbon Copy,,S  ,,FEMALE,,8136,Carbon Copy,S  ,806955558265,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,4A5EB5C0-D406-4B83-8B8C-2014DD8269F4,,57879,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Car XL ,Stingray Jacket Womens Carbon Copy XL  ,806955558272,Carbon Copy,,XL  ,,FEMALE,,8136,Carbon Copy,XL  ,806955558272,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F5EAA6E8-D693-4CCF-BD70-7E248E30CAFD,,57879,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Car XS ,Stingray Jacket Womens Carbon Copy XS  ,806955558289,Carbon Copy,,XS  ,,FEMALE,,8136,Carbon Copy,XS  ,806955558289,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5B3A724F-B6E4-4977-B63E-BBDA4F7AB4AA,,57879,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Cro L ,Stingray Jacket Womens Crocus L  ,806955558296,Crocus,,L  ,,FEMALE,,8136,Crocus,L  ,806955558296,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D0933AD0-6779-4639-9359-732B3B7FE07D,,57878,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Cro M ,Stingray Jacket Womens Crocus M  ,806955558302,Crocus,,M  ,,FEMALE,,8136,Crocus,M  ,806955558302,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,03403EAC-9316-4B34-BD42-E91B7F9993FB,,57878,,,8136,,,
Outerwear,Jacket,41-8136,Stingray JKT W Cro S ,Stingray Jacket Womens Crocus S  ,806955558319,Crocus,,S  ,,FEMALE,,8136,Crocus,S  ,806955558319,,499,,,,249.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E3FC8156-2C6E-4386-9851-EA1F6041E080,,57878,,,8136,,,
